0,Trip ID,Taxi ID,Trip Start Timestamp,Trip End Timestamp,Trip Seconds,Trip Miles,Pickup Census Tract,Dropoff Census Tract,Pickup Community Area,Dropoff Community Area,Fare,Tips,Tolls,Extras,Trip Total,Payment Type,Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Pickup Centroid Location,Dropoff Centroid Latitude,Dropoff Centroid Longitude,Dropoff Centroid  Location,Community Areas,00000000000000000000000000000000000000000
1467,8f98c64b7c7df9e7440544e7807ce8b9db161761,fbbd674a65df66aae44f5261b5be2ac0f6bd0abb247f837f51819c6df813a347eb0f34eaef14eaaf3e1a6be4feba5447eecce38a71fbcf3b9e037a63459c3fab,3/2/15 9:30,3/2/15 9:45,300,1.2,,,77,1,$6.05 ,$0.00 ,$0.00 ,$0.00 ,$6.05 ,Cash,6743 - 78771 Luhak Corp,41.9867118,-87.66341641,POINT (-87.663416 41.986712),42.00962288,-87.67016686,POINT (-87.670167 42.009623),76,000000000000000000000000000000000000000000000000
1468,0c7b55874c5fc0cebfb199d46684754a67018fe1,d3d2542b9c37c4577b664694adfc3ad2b1efcddf4f692af357a4275738d332f2f1834ba57d245f83d0fd8ea0a996af46e929ae85ef84c87696254bc9c456c7d8,11/29/14 3:00,11/29/14 3:15,960,3.8,17031081700,17031071100,8,7,$12.05 ,$0.00 ,$0.00 ,$1.50 ,$13.55 ,Cash,KOAM Taxi Association,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.92177819,-87.65106188,POINT (-87.651062 41.921778),37,0000000000000000000000
1469,4a54d3279541dacd6c4a82c338496203451381c2,c3cd77364e0d1be3c6dbc6370b7fd5d73e0c509ed1a5a5ecbdb39520be16340f19a681864df28f1a8a9798e70b8057213b7e77745c8d833b64a34e8fb541565a,4/7/13 2:00,4/7/13 2:00,420,1.8,17031080300,17031071200,8,7,$7.05 ,$2.00 ,$0.00 ,$2.00 ,$11.05 ,Credit Card,Dispatch Taxi Affiliation,41.90749193,-87.63576009,POINT (-87.63576 41.907492),41.92185491,-87.64621098,POINT (-87.646211 41.921855),37,00000000000000000
1470,f400bb94f583ba1ae55f3698bcca928b99efc80d,bdaccef660dd5e4dc3c39e4018206d5d5d86e7a91ec148516a04b43c13ca6653cc1746ddd797733419f5feeb23b5616cfcf6d7aa64c3d48d571f580645f9e43d,1/10/15 2:15,1/10/15 2:15,0,0,17031330100,17031330100,33,33,$3.25 ,$0.00 ,$0.00 ,$0.00 ,$3.25 ,Cash,Taxi Affiliation Services,41.85934972,-87.61735801,POINT (-87.617358 41.85935),41.85934972,-87.61735801,POINT (-87.617358 41.85935),34,00000000000000000000000000
1471,fdc98c0607aac23a24d04772b8aa5f8ebefdb0a1,7004f9dda1b1804fae67792a4c71bb326246b6266451a6ba46de37543e79c8607164b246c1cd730a6721ac73073d63ca0700ed2aaf367a36b88b07fc5aad8db2,10/13/16 22:00,10/13/16 22:15,420,1.8,17031081201,17031320600,8,32,$8.00 ,$2.00 ,$0.00 ,$0.00 ,$10.00 ,Credit Card,Chicago Medallion Leasing INC,41.89915561,-87.62621053,POINT (-87.626211 41.899156),41.87060737,-87.62217294,POINT (-87.622173 41.870607),37,00000
1472,493d57e9f62f2db2a7151a5a152e9c5dbff8f83a,2ace0a0c841190acb5513d4f011447a3e9df87da0cc213f121cf91a6ab1fe4bcbf19424601bc0ba36dfab14a1bdc9fafb7be37bfc10be2fb1d360b299375565b,1/11/14 3:15,1/11/14 3:30,660,4.1,,,8,5,$11.45 ,$2.25 ,$0.00 ,$0.00 ,$13.70 ,Credit Card,Dispatch Taxi Affiliation,41.89960211,-87.63330804,POINT (-87.633308 41.899602),41.94779159,-87.68383494,POINT (-87.683835 41.947792),37,00000000000000000000000000000000000
1473,8d997d1412818c722cba464c66759b2dd85aacf3,9cb47fa2c894bf0e58fe8d2fcddfff50c941ad646316cd3c4e1ea2ca4c365c47387598280ab3f293b6663ec9162fd4efcff4fec16ecd16bb6383ee40956f1b41,10/28/13 17:00,10/28/13 17:00,360,0,17031320400,17031081401,32,8,$5.85 ,$2.00 ,$0.00 ,$1.00 ,$8.85 ,Credit Card,Taxi Affiliation Services,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.89503345,-87.61971067,POINT (-87.619711 41.895033),38,000000000000
1474,032d30aa8e6efdf6165b138f19d8c4d021b6fb5f,04746c4ba99af8bd7adc1c5e857d7afcad9e7ea250b2281b0cdb7c9fdd6f756932b968c853a5e48aaff5ba8fd8475e673799b1f1a7c40702c5dbc34b6a8dc168,11/9/14 23:15,11/9/14 23:15,240,1.2,,,24,22,$5.65 ,$2.00 ,$0.00 ,$0.00 ,$7.65 ,Credit Card,Dispatch Taxi Affiliation,41.90120699,-87.67635599,POINT (-87.676356 41.901207),41.92276062,-87.69915534,POINT (-87.699155 41.922761),25,000000000000000000000000000000000
1475,16a0b9cd4e61f9ca22cca3879e4d81aa9c6a9e5c,bed942f47f98000cf664d7e6270d9210e4c2db2fc9b7d2ee90cc0910d3542ab64f45926ba718e3a2955385962773e00d8d107a29adb479bac0f48ee606503a30,2/6/15 20:15,2/6/15 20:30,1020,4.9,17031831900,17031833000,6,28,$13.85 ,$0.00 ,$0.00 ,$0.00 ,$13.85 ,Cash,Taxi Affiliation Services,41.94517045,-87.66879444,POINT (-87.668794 41.94517),41.88528132,-87.6572332,POINT (-87.657233 41.885281),57,00000000000000000000
1476,b9f59cb52434143723430fee9207ab9eedb3860e,29e8d268f456900acb570517c2595e965d8dc52ce347fbf17cd6f3869f29635125f3479b253bd5e507f04ea41cd49aa6835749032a0434694df92d330e816f66,8/26/15 22:15,8/26/15 22:15,360,1.2,,,,,$6.45 ,$1.00 ,$0.00 ,$0.00 ,$7.45 ,Credit Card,,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1477,a2085bab5a33a4f34c6e6d0b40b76cde4564f1be,9149bad3504bb6966a90f2d42d8a98fdd4d8c27bb2e408c52815def8d5f9fed0965d11d97b2d36ad67fedddba2b1471498895541c904b89677a50bde7a5cbff6,6/3/15 10:00,6/3/15 10:30,1860,0,,,28,70,$28.85 ,$0.00 ,$0.00 ,$0.00 ,$28.85 ,Cash,Blue Ribbon Taxi Association Inc.,41.87400538,-87.66351755,POINT (-87.663518 41.874005),41.74575771,-87.7083657,POINT (-87.708366 41.745758),29,0000000000000000000000000000000000
1478,9374cf75306338b3b049f2363aa43b8457f57024,15b7f4c0463be79f2a6aa1aebd8d29bd25a2c2e1c32f35b79482080147cfc5b1e95cffa2f5e8408bbf634b71362021059509c9d0bc56c51ee20aef09720c2733,8/17/14 3:45,8/17/14 3:45,0,0,,,,,$9.65 ,$1.93 ,$0.00 ,$0.00 ,$11.58 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1479,7bda1e049e2d377655733906038746ccf01cbf6a,3eadc40f0f66886a6773acf85b7726e81975d9fb7ce9714def7bf5ceae7dfbcaa495822aeae16e682171de5cecc018084e39557835692db90ec5b52bf4bf350d,3/17/13 0:15,3/17/13 0:30,300,0,17031081600,17031081700,8,8,$4.85 ,$0.00 ,$0.00 ,$2.50 ,$7.35 ,Cash,Taxi Affiliation Services,41.89207264,-87.62887416,POINT (-87.628874 41.892073),41.89204214,-87.63186395,POINT (-87.631864 41.892042),37,000000000000000000000000
1480,75f0d28ae059f0458a960d857168d2e61067b933,0b9152b7405a9c87621a0ce10065993f133753a744b1d8dd029368ffca49284501f91464e5e9565940d1adc2adb59e76de17090fd46ce21b8865f43530075677,2/18/16 14:00,2/18/16 14:30,1500,5.2,17031070101,17031839100,7,32,$18.50 ,$3.70 ,$0.00 ,$0.00 ,$22.20 ,Credit Card,,41.92926299,-87.63589095,POINT (-87.635891 41.929263),41.88099447,-87.63274649,POINT (-87.632746 41.880994),68,0000000000000000000000000000000000
1481,bf6b4fc65b0a8956c5026579ec32f2ba05f6070c,daec6716a2e6fd6b94b2607889375c7b14300494e2ea46acd877e9962660796d2d3edeeebb1516cca0c06f7123d1f6210e2a0b2190db011df948cd6edd30dca3,2/10/13 19:00,2/10/13 19:15,660,0,,,6,7,$8.85 ,$0.00 ,$0.00 ,$0.00 ,$8.85 ,Cash,Taxi Affiliation Services,41.9442266,-87.65599818,POINT (-87.655998 41.944227),41.92268628,-87.64948873,POINT (-87.649489 41.922686),57,000000000000000000000000000000000000000000000
1482,02512fc7d77612ef654a7d5bd26be7bbf450df6a,ef8b593c7d9dc0592b123bff43679e108de79cc4dc22a945b1d2ea8aca725cd06649b83c5cb04ca27692d60cf09974c7d1aaf62700499c158188f265950fbc8a,3/20/15 17:45,3/20/15 18:00,660,0,17031320600,17031081300,32,8,$8.25 ,$2.00 ,$0.00 ,$1.00 ,$11.25 ,Credit Card,Taxi Affiliation Services,41.87060737,-87.62217294,POINT (-87.622173 41.870607),41.89833179,-87.62076287,POINT (-87.620763 41.898332),38,0000000000000
1483,a454212490b3442bc0ac43cbfb50d75ffece3272,7f20c412f89ae0eb1d6f7619fda46d6f55da10c4b25bb5e829eab60270c32e92fba865b2cfc2aaf4ab9ad00ce32d82aed6f044d23d0d84dd372cd334508a4649,6/3/14 19:15,6/3/14 19:15,360,0.6,17031063000,17031062100,6,6,$5.45 ,$0.00 ,$0.00 ,$1.00 ,$6.45 ,Cash,,41.93631013,-87.65156259,POINT (-87.651563 41.93631),41.94269184,-87.65177051,POINT (-87.651771 41.942692),57,000000000000000000000000000000000000000000000000
1484,e4d0a58ebc0ca89cc1bfa5187f94064581c7c6a0,31d3a1e103bdfaa419cc5bafa50045c319ad13ab81bf33eec2625f31f83a811733084f29d67ffece9f838cc8ce8f6ccbd842c657808a14baeab5264593eeced7,6/7/15 0:30,6/7/15 0:30,240,0.5,17031081700,17031081500,8,8,$4.65 ,$0.00 ,$0.00 ,$1.50 ,$6.15 ,Cash,,41.89204214,-87.63186395,POINT (-87.631864 41.892042),41.89250778,-87.62621491,POINT (-87.626215 41.892508),37,0000000000000000000000000000000000000000000000000
1485,dc1fd5657080c9dc331fe73aada7aafcc6446e63,d0b148a82c6acf2918587c00b30a99ee3f73849c43364149a2e2c3495e1983bb98cfc3f54c501d76b27ac74278951a5a9e09c65c05024265711b464d3b91a544,4/20/16 10:30,4/20/16 10:30,120,0.3,17031081403,17031081403,8,8,$4.25 ,$0.00 ,$0.00 ,$0.00 ,$4.25 ,Cash,Top Cab Affiliation,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.89092203,-87.61886836,POINT (-87.618868 41.890922),37,00000000000000000000000000
1486,5ce99d1bb6757f3c850e47d12936fb7202d61ead,f6d1b6c930d62f6d8cbbd8f86a593ff057408c82f764744a7a38ee63957a74b84eaeea80224ea3a0021ba1572323a282530b0659b5e1ce48d04939eacb504060,12/28/15 20:30,12/28/15 20:45,780,3.1,17031081401,17031833000,8,28,$9.65 ,$0.00 ,$0.00 ,$1.00 ,$10.65 ,Cash,,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.88528132,-87.6572332,POINT (-87.657233 41.885281),37,000000000000000000000000000000000000000000
1487,a351d61595a992df188f5113612a51066304c8a5,206a158d0d68182e0f475120a8ff18db98f4c16d0b51324059943c411672cfdb9de59efdac20fe0d08fe4a7e8873950ef3d6d608522c834c0061489293b7fcd4,2/17/13 9:15,2/17/13 9:30,180,1.1,,,,,$4.45 ,$0.00 ,$0.00 ,$0.00 ,$4.45 ,Cash,,,,,,,,,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1488,7c0608e2406f87725df1e2b09a86b56cc44ab0d7,da8b538d2ba568160ef297c19d5937da010d5cda8d3ea7c898964f90f831c32df752030f000bf676fb4ed0491f9212a69a58512e03b38f53784587847ef47c05,2/11/15 15:00,2/11/15 15:15,780,0.4,,,76,,$16.05 ,$3.80 ,$0.00 ,$3.00 ,$22.85 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.98026432,-87.9136246,POINT (-87.913625 41.980264),,,,75,00000000000000000000000000000000000000000000000000000000000000000000000000000
1489,600c53dcca4426b322219483f68f750d3ecd8a27,bed942f47f98000cf664d7e6270d9210e4c2db2fc9b7d2ee90cc0910d3542ab64f45926ba718e3a2955385962773e00d8d107a29adb479bac0f48ee606503a30,5/22/15 19:30,5/22/15 19:45,600,2,17031081403,17031833000,8,28,$8.45 ,$0.00 ,$0.00 ,$1.00 ,$9.45 ,Cash,Taxi Affiliation Services,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88528132,-87.6572332,POINT (-87.657233 41.885281),37,0000000000000000000000
1490,4041ed2757f79ec97c0ffcaa09302e1d63798faf,2e75c09511f6a1e2dee45f65888243ab9093f6c1558f10290ea8b8785334ce7dc39e8e98fee3d4d6682618a1a0206b387eb85e1db2c343284bbefe19030034b6,4/12/13 17:45,4/12/13 17:45,660,0,17031081403,17031320100,8,32,$7.25 ,$0.00 ,$0.00 ,$0.00 ,$7.25 ,Cash,Northwest Management LLC,41.89092203,-87.61886836,POINT (-87.618868 41.890922),41.88498719,-87.62099291,POINT (-87.620993 41.884987),37,0000000000000000000000
1491,7816d02c55e10709648dcd320d08c841ee6455fb,8fde77d1f2de198da3cc494072bf1c88e3f02426105e47043457606c56025158f1f04491f93de7a9e04c48d3e71151ad93cb32b9ad5de94c6645d2e46a6a692a,10/14/14 7:00,10/14/14 7:00,660,2.6,,,7,7,$9.05 ,$2.00 ,$0.00 ,$0.00 ,$11.05 ,Credit Card,,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.92268628,-87.64948873,POINT (-87.649489 41.922686),68,00000000000000000000000000000000000000000000000000000000000
1492,46883bb1aac981014777d23a69b542ff4fecaaf6,04029395246e38f9476ebd5271accdd06a55086b216c85544f0b52f54ba905b1503b033173a0223042a2446fb68758c3710544cba89b1240e2652acdd434c3db,2/24/13 3:00,2/24/13 3:15,840,0.2,,,7,6,$10.45 ,$2.00 ,$0.00 ,$1.00 ,$13.45 ,Credit Card,Blue Ribbon Taxi Association Inc.,41.92268628,-87.64948873,POINT (-87.649489 41.922686),41.9442266,-87.65599818,POINT (-87.655998 41.944227),68,0000000000000000000000000000
1493,0fa23983b8d37e59aef273740bd882896858ecb6,884655d853cbe41e1cdf747969f0dc5b55ed2d5f76c09ae207083297c948a813b2dd57912bfb4a6f4230556ab61363257e586827846cf2a89ff35c7c3b1c08e5,10/30/16 17:00,10/30/16 17:00,240,0.5,17031081401,17031081403,8,8,$4.75 ,$0.00 ,$0.00 ,$1.00 ,$5.75 ,Cash,Taxi Affiliation Services,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.89092203,-87.61886836,POINT (-87.618868 41.890922),37,000000000000000000
1494,2ff91e87be23241870c3779187480b8a9ad74e57,3e7faf509ae3e6862f4e0770cf6049cbbf6249821d402d9758be9910ff0ebae845f832d254a133c297a3c856ab3f70cd724a39727e7ded5234270203df75b41a,6/20/13 19:00,6/20/13 19:15,960,0.29,17031841000,17031839100,33,32,$10.45 ,$0.00 ,$0.00 ,$0.00 ,$10.45 ,Cash,,41.84924675,-87.6241353,POINT (-87.624135 41.849247),41.88099447,-87.63274649,POINT (-87.632746 41.880994),34,00000000000000000000000000000000000000000
1495,c6f016a462107e556e70a2029f2a7854bbf32c80,be197d7e6ffeaf0a5c8195f07d5c8fa8e09e19831a07b268f4cc5bd94e54ecbe006a670934f78476a1b5746380a0acf20136abd1b1939278bf2cb4f834298b26,5/18/15 22:15,5/18/15 22:30,780,2.3,17031081100,17031081600,8,8,$9.05 ,$0.00 ,$0.00 ,$1.50 ,$10.55 ,Cash,,41.9002213,-87.62910519,POINT (-87.629105 41.900221),41.89207264,-87.62887416,POINT (-87.628874 41.892073),37,000000000000000000000000000000000000000000000
1496,a0049130598ac159a4b2d9d912fbb098293ef8ac,27949a905445bfe98c8d8250aa84382cc91a23a252b3b15b2fb9fa66341454f91c0ae753c3006ef59f91eae92598917f2c05c49570a33d58c4c130a38e27bd65,1/17/13 18:45,1/17/13 19:00,360,0,17031281900,17031081700,28,8,$5.65 ,$0.00 ,$0.00 ,$0.00 ,$5.65 ,Cash,Taxi Affiliation Services,41.87925508,-87.642649,POINT (-87.642649 41.879255),41.89204214,-87.63186395,POINT (-87.631864 41.892042),29,00000000000000000000000
1497,0d383fd29f6663470bdc1cda03cfda4b22efa46f,9068df481fee5a9c7852905ac35bd29287854f7965ce1c8325b06aea59d09b48f5fcc070c3b221e740612b5dc17ca2a86ef6f50164b70209d4e85f753aac08a6,8/1/15 0:30,8/1/15 0:30,360,1,,,,,$5.45 ,$0.00 ,$0.00 ,$1.00 ,$6.45 ,Cash,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1498,cbdd58674fc81492160f04239b7517013b1407c5,d899402f96aeec3adabbee95f3a99aba9ade0e0b5c1d9375fade5d3f588cf54b8ecaaba08da5979724cc81ff64f102696373883acd65b6c2fdf20fe50a09b542,5/6/14 10:15,5/6/14 10:30,780,3.8,17031030706,17031063301,77,6,$11.65 ,$0.00 ,$0.00 ,$0.00 ,$11.65 ,Cash,,41.98015757,-87.65227402,POINT (-87.652274 41.980158),41.93453972,-87.6430228,POINT (-87.643023 41.93454),76,0000000000000000000000000000000000000000000000
1499,39986239e1888319f61ae94aa5868ef0e1d9d769,3a02f2544f0f22617df502d1af546a9292f20da505d4498eba78528d6cb3c40ffdc85e464b7a9a4ddca11db94e46e6340ce47d718730a0156c5a95d71b7b23a4,5/27/15 11:00,5/27/15 11:15,660,0.1,17031081600,17031841900,8,28,$7.65 ,$4.00 ,$0.00 ,$0.00 ,$11.65 ,Credit Card,Taxi Affiliation Services,41.89207264,-87.62887416,POINT (-87.628874 41.892073),41.86790242,-87.64295867,POINT (-87.642959 41.867902),37,00000000000
1500,df59bf37d829b6b940f0397ba11eab95e1be65ae,8896af10a4eb11443de2996646e28c69acd22036414c3ba8e6768a5cfb18e1c4736c744678f4b1453dba05c5386f7c9adfe6ffb696df1fa97023e123e31e32f5,3/23/14 18:30,3/23/14 18:45,660,1.9,17031330100,17031320400,33,32,$8.25 ,$2.05 ,$0.00 ,$2.00 ,$12.30 ,Credit Card,Dispatch Taxi Affiliation,41.85934972,-87.61735801,POINT (-87.617358 41.85935),41.87740612,-87.62197165,POINT (-87.621972 41.877406),34,00000000000
1501,5d46bed2829686779aa050d115564d6c5628107c,7a1fca6d29efcaab28920b6dad209edfddb71b865890bc303449727acaaaea8b4178132264d764d7b1ee7c2028e63a77f5da9f4a128741c6ed294d215b017dec,12/10/15 14:00,12/10/15 14:15,960,2.3,17031320100,17031833000,32,28,$9.85 ,$2.00 ,$0.00 ,$0.00 ,$11.85 ,Credit Card,Choice Taxi Association,41.88498719,-87.62099291,POINT (-87.620993 41.884987),41.88528132,-87.6572332,POINT (-87.657233 41.885281),38,00000000000
1502,13a032045fe1a3b1e9aaaa1f8e4378bcb212eea6,3ba69d2cc7a1b8002d59746d621022bd00a235256cf1b918a92454e08fc49918ff78e8b0613ee2e1cd2e472eac150a003780685c81ddf3d99d42937a9cbc75ea,2/16/14 12:30,2/16/14 12:45,1200,0.4,17031062100,17031330100,6,33,$18.45 ,$0.00 ,$0.00 ,$1.50 ,$19.95 ,Cash,Taxi Affiliation Services,41.94269184,-87.65177051,POINT (-87.651771 41.942692),41.85934972,-87.61735801,POINT (-87.617358 41.85935),57,00000000000000000
1503,279619314c8534dca9672334d478c5c0f73f897d,786ffadb4ffec60dd2220851793d8296d4c1a635e49ad413f6c591ced4b64631745946dc18a7546919fe4fe54946422eb266e89e3303ff4212dcab8b91a583ef,11/6/16 19:30,11/6/16 20:00,2100,18,17031320400,17031980000,32,76,$44.50 ,$0.00 ,$0.00 ,$1.00 ,$45.50 ,Cash,Dispatch Taxi Affiliation,41.87740612,-87.62197165,POINT (-87.621972 41.877406),41.97907082,-87.90303966,POINT (-87.90304 41.979071),38,00000000000000000
1504,de881829a076a4678538a1d1d9b1573e1998b911,bba10648cb7868799dee98b85f339a0c83ad8fd80520ed40065eb021d97f10e7820278ade0b9f3dac7b6231f35c52aa584d2bf6ff7d6819803ae9d6a54f2ae21,7/26/14 1:30,7/26/14 1:45,600,2.8,17031241400,17031281900,24,28,$9.05 ,$0.00 ,$0.00 ,$1.00 ,$10.05 ,Cash,Dispatch Taxi Affiliation,41.90602597,-87.67531162,POINT (-87.675312 41.906026),41.87925508,-87.642649,POINT (-87.642649 41.879255),25,000000000000000000000
1505,24337bb2f41975cd9cd109f526db2e3e055bb4d2,214fcdd082c941bd6273631b0ff3cedc4bd5307f719e731b7c2c87f3fc956631333f8deefb6093275c5e628b20d631651e835f4eb4d1387498be140030749f32,2/8/13 19:30,2/8/13 19:30,,0,,,,,$8.05 ,$2.01 ,$0.00 ,$0.00 ,$10.06 ,Credit Card,Chicago Elite Cab Corp.,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1506,8c370bbb5c9f7a927a3d3857d7606e5544cec145,2e92587d66f35bf3263894899d0b1e27359d22adaa97d248cfebcdc71db70634eeb09dbd8cb550180a2026e5818508f8a446537904a6354e12dbd55b209f2b02,9/5/13 10:00,9/5/13 10:00,300,0.06,17031081401,17031081300,8,8,$5.05 ,$0.00 ,$0.00 ,$0.00 ,$5.05 ,Cash,,41.89503345,-87.61971067,POINT (-87.619711 41.895033),41.89833179,-87.62076287,POINT (-87.620763 41.898332),37,0000000000000000000000000000000000000000000000
1507,7a05b79cb7dea8af67d936a1eac3372718b362ab,8f19a458e8774fb78d80233ea8a9e74f797282eb5869d96d88e55f15f319dfbfe42d5d55cf8d8c407fb09c87552de02779ba908c9cfff8f58a2fff5056a1d5bb,9/19/14 19:00,9/19/14 19:15,780,1.3,17031839100,17031081403,32,8,$8.25 ,$0.00 ,$0.00 ,$2.00 ,$10.25 ,Cash,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89092203,-87.61886836,POINT (-87.618868 41.890922),38,000000000000000000
1508,62c895de5b83aff3f3816d55f000544f498469cf,77a35416c518c6ce325ccecaded115da1fe0b63881fab8a2391114d933defd67b6da25febddb22435de12698dcd4bba6f33a6935841e951f6ea4dda6e4598ebf,1/26/14 2:15,1/26/14 2:15,240,0,17031062100,17031062900,6,6,$4.85 ,$0.00 ,$0.00 ,$1.00 ,$5.85 ,Cash,Blue Ribbon Taxi Association Inc.,41.94269184,-87.65177051,POINT (-87.651771 41.942692),41.93623718,-87.65641153,POINT (-87.656412 41.936237),57,0000000000000000
1509,34e981d5f5bf458a15a96d656d2fb5e62dab8f9c,94bd6fed85e18fcaadc6fd954c17987267e9a146c9d97714f2d35d7d7c0104d6f97d9c4fb61cc9b95543f70f88343267c067ff211cc180b97ab01df103852408,11/16/14 0:45,11/16/14 0:45,0,0,,,,,$9.85 ,$2.46 ,$0.00 ,$0.00 ,$12.31 ,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,,,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1510,759d916cb2cd19d22a9040e2b98196d0b18863e0,163f8e79aeca7f97868df124577d4ca28b126485f890e880acfd4558b4e68fd78aca03309d734e09351f943d266a5f58f0f36f2d5c82fb819b2fe84fc87f8c66,12/13/14 17:45,12/13/14 18:00,360,0.9,,,28,28,$5.65 ,$2.00 ,$0.00 ,$1.00 ,$8.65 ,Credit Card,,41.87400538,-87.66351755,POINT (-87.663518 41.874005),41.87400538,-87.66351755,POINT (-87.663518 41.874005),29,00000000000000000000000000000000000000000000000000000000
1511,b580f2c89d1b7fea6a7bc42ce2f1869be98ead84,f451123ff58e8ef1ca5e64de85da57d7cf463c5ee73e6ad1301d57c9ce7a1dc958cd2c34bc424919ca74e3fc9b6ab261bc7923a725a5c3da00f9b3138e5e0c1d,8/11/15 17:00,8/11/15 17:45,2880,17.7,17031980000,17031839100,76,32,$38.45 ,$8.05 ,$0.00 ,$2.00 ,$48.50 ,Credit Card,KOAM Taxi Association,41.97907082,-87.90303966,POINT (-87.90304 41.979071),41.88099447,-87.63274649,POINT (-87.632746 41.880994),75,000000000000
1512,6607c61526a28beefa2e91144c969eefd887d3d0,a6f3697d4aa419bfd2e5feb1e7c32da2de061d0a26c5e3d878e6610742421fddce52856d6a907d6c8f4e089ab4bde17f8db0b70c166961d87a7663a189f8591a,11/9/16 8:45,11/9/16 9:00,480,1.07,,,,,$6.75 ,$2.00 ,$0.00 ,$0.00 ,$9.25 ,Credit Card,,,,,,,,,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1513,c56c85814fff87eb23462fcbf35085e694f5e523,7c3fa7e9da547d8e7865cb03763098ab5fbbecc639a457b8a12443f60204acc01a7e866137da370311f8011111b22475927facb77b31e44a7da0382183f3e7ae,8/19/15 12:00,8/19/15 12:00,780,1.7,17031839100,17031081201,32,8,$8.25 ,$2.00 ,$0.00 ,$0.00 ,$10.25 ,Credit Card,,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.89915561,-87.62621053,POINT (-87.626211 41.899156),38,000000000000000000000000000000000000
1514,bc54b81999c14b1c80c38c13697ff803c29ba66e,97f470194ed17d318137cf4e9b1d86e6b7fe583f5c706459647d94d50cb870857e3f96454a1ea9cf5b965c1685815afa5be603146bb15797727e27cd4a9b5ae4,4/12/16 21:15,4/12/16 21:30,540,3.8,,,76,,$12.25 ,$3.00 ,$0.00 ,$14.50 ,$29.75 ,Credit Card,Dispatch Taxi Affiliation,41.98026432,-87.9136246,POINT (-87.913625 41.980264),,,,75,000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1515,564fd20a3ab6aad0ad152f10340d97431d40f5fb,514cf6fcbb45930b05d82dadc8f9585c742d61e4323d5d9f4b90a8222efc5d95f8d9873bc28af6c1ec017c3ef9011b467d0f224f0b3c586ab1a96c2f31987022,10/7/15 17:00,10/7/15 17:00,300,1.2,17031839100,17031081100,32,8,$5.65 ,$1.35 ,$0.00 ,$0.00 ,$7.00 ,Credit Card,Taxi Affiliation Services,41.88099447,-87.63274649,POINT (-87.632746 41.880994),41.9002213,-87.62910519,POINT (-87.629105 41.900221),38,0000000000000
1516,b6c3aca4e9a66b583e6c07a78452caa68b18f6b1,7c7c051f6539cd44c69ac304d724573cc08475bad2ae7dbe514470765cfb53d187085deb977dff606e9a02792d47e6aa929bcfeac3479a91c9d1c0ce7bdd697c,4/5/15 10:45,4/5/15 10:45,240,0.5,17031081500,17031081403,8,8,$4.45 ,$0.00 ,$0.00 ,$2.00 ,$6.45 ,Cash,,41.89250778,-87.62621491,POINT (-87.626215 41.892508),41.89092203,-87.61886836,POINT (-87.618868 41.890922),37,00000000000000000000000000000000000000000000000
1517,6fd5a9ee5921d6a92fc8f33050935a0f984406d9,ed0f27fd2e6c5845a54ad7d75ac79947ed1ebb11313cc4ac2125260ea17aa25057dc144da204805ec5eda89f957f5ca3f0e6aff85420b75e01194e28278efc20,5/29/13 16:15,5/29/13 16:30,1020,0.3,17031832000,17031320100,6,32,$15.45 ,$0.00 ,$0.00 ,$0.00 ,$15.45 ,Cash,Taxi Affiliation Services,41.94629454,-87.65429808,POINT (-87.654298 41.946295),41.88498719,-87.62099291,POINT (-87.620993 41.884987),57,0000000000000000
